ds,y,yhat,yhat_lower,yhat_upper
2015-02-24,19,-3.5464029186999255,-91.34785901555847,78.97710926882856
2015-02-25,18,22.164588611966238,-62.822363406613455,108.21429859778185
2015-02-26,37,8.920896808882055,-78.78349755831421,89.49867583495798
2015-02-27,50,23.73900809043652,-61.36501501081141,102.86944358269834
2015-02-28,127,78.8150010763633,-11.722821004682634,158.2504891892648
2015-03-01,123,37.50866327171586,-45.032730355071244,115.71859485237431
2015-03-02,44,13.763709970103498,-65.66608410220873,95.13376126639629
2015-03-03,22,16.059148694031443,-64.39943181984701,97.49668326603832
2015-03-04,31,45.192478583197335,-32.73556222063707,130.9782406166155
2015-03-05,22,34.8242474746153,-45.21437111840316,113.14041667481857
2015-03-06,40,51.92567531368728,-27.989978340500002,135.4653899607489
2015-03-07,62,108.66011874835282,24.970868504788424,188.60014590317346
2015-03-08,59,68.36769581532194,-20.507566763508052,155.49148938323913
2015-03-09,28,44.985746961094534,-38.49208799552751,131.81605726340868
2015-03-10,68,47.00015965076798,-37.450492529820664,130.25563676831993
2015-03-11,73,75.22831792441858,-7.434354093125764,160.1285896958932
2015-03-12,87,63.363069744504266,-27.231406255343497,147.23907542350426
2015-03-13,175,78.41957175959988,-2.5667886487116345,161.92879394132063
2015-03-14,300,132.61573498419224,49.75790655667684,218.94999061486504
2015-03-15,196,89.35562599558774,7.65980125186839,168.53497092484002
2015-03-16,123,62.64852561461479,-29.54881833227947,144.5524253906242
2015-03-17,168,61.058701336885406,-24.610476094136903,144.10912549251785
2015-03-18,209,85.48668663948959,5.853722101407356,167.84718798350696
2015-03-19,188,69.71149388251055,-12.51025260713856,152.33319460980476
2015-03-20,219,80.83565578828863,2.1257629734928427,159.37257457536532
2015-03-21,381,131.16385514194116,47.26299851055725,216.30051191039027
2015-03-22,158,84.1845335772405,1.9490772635330391,165.83592005078106
2015-03-23,12,53.98721708827542,-34.35833342046887,133.51998258082068
2015-03-24,8,49.21064895751179,-35.49004826456506,130.4280153066065
2015-03-25,10,70.82255573542572,-3.43973097268615,155.9488486629776
2015-03-26,88,52.66050297229003,-34.10671844358736,134.6997353716765
2015-03-27,196,61.875762558628196,-15.854009652341288,148.48009003748612
2015-03-28,206,110.81097457475714,21.546496900191563,193.01025975149344
2015-03-29,83,62.981013691648684,-18.763841817325346,146.3725924161618
2015-03-30,0,32.48981248596412,-49.63231260569095,119.46261105169309
2015-03-31,0,27.978242339387826,-50.09303225608778,109.76104798277748
2015-04-01,27,50.40388256531453,-33.07301791999786,133.79650001127555
2015-04-02,27,33.58213438936244,-52.8865066758229,120.69296004473975
2015-04-03,54,44.63059653918637,-38.682076636977236,128.8724929699762
2015-04-04,136,95.84747502389034,10.528392736208318,179.46128527907968
2015-04-05,55,50.69342223012279,-37.20109275585814,140.48541752815024
2015-04-06,22,23.209538010634574,-61.143467135413566,107.21233362887233
2015-04-07,30,21.96660958471788,-56.810652142676865,109.82138457320714
2015-04-08,30,47.84639326361015,-33.97073704927822,129.75545770671647
2015-04-09,30,34.58436374339369,-50.42356773437874,120.79102480820194
2015-04-10,44,49.215814099354176,-34.57121240896006,132.16458937874788
2015-04-11,39,103.95604362693547,16.975489617183964,181.95961950482774
2015-04-12,57,62.183991656028034,-18.941123224293964,152.17112145277997
2015-04-13,30,37.86201263799972,-49.548401094614746,124.86599416394817
2015-04-14,47,39.486832065247306,-40.247045572203405,117.17016040674761
2015-04-15,74,67.87244994437373,-12.326227403668048,154.06665774028139
2015-04-16,114,56.694382983749136,-21.75015559907589,135.79779744337668
2015-04-17,40,72.93709649637475,-9.748400029925007,161.267893820872
2015-04-18,62,128.7753341643719,42.55257218877357,214.9906695577479
2015-04-19,62,87.55867856417362,4.2461026562086355,168.9592032587036
2015-04-20,135,63.23201686950002,-27.383588840325164,142.52259308945466
2015-04-21,175,64.28693523223833,-19.425187800510564,142.88816676388748
2015-04-22,82,91.54479771934228,3.5459859707981924,174.44276405267775
2015-04-23,62,78.70089562823986,-5.033265613979708,160.4748228243045
2015-04-24,88,92.77151851964163,8.56746679308289,176.95477626332232
2015-04-25,152,145.9746611815302,60.925784310764854,232.26493369653687
2015-04-26,64,101.71371115929182,16.842362386460934,176.99667943509345
2015-04-27,67,73.99680847780023,-10.871530985884098,155.74769533523002
2015-04-28,73,71.3869234295889,-14.007924022907263,154.7167684065566
2015-04-29,130,94.78343541752874,11.059286584428113,177.92827735515445
2015-04-30,115,77.96462998649189,-6.25423278957917,162.77588219759573
2015-05-01,260,88.03300025270019,7.316463523604856,174.66035527921076
2015-05-02,228,137.30172355888513,51.62589906874646,220.0018033682214
2015-05-03,120,89.25360325351795,2.004681010046954,175.7095640915637
2015-05-04,31,57.981397139390836,-20.881007970373727,139.964081284395
2015-05-05,0,52.128430730328205,-32.94855076114807,137.54306523431933
2015-05-06,3,72.6684134202426,-13.759258625410444,154.3939317907296
2015-05-07,0,53.44629490444927,-37.041134936987774,135.15992734547945
2015-05-08,0,61.62208476375142,-24.490309770998497,147.4544348561413
2015-05-09,0,109.54842058344474,27.410019122589336,189.09032374286352
2015-05-10,0,60.75129841013857,-25.88445835463983,143.06884702638894
2015-05-11,1,29.346722799102672,-51.15459810423552,112.25107208929734
2015-05-12,0,23.98838291613354,-54.640497195239085,104.7488304026032
2015-05-13,1,45.64719185067301,-43.36740561875453,132.53501397399873
2015-05-14,1,28.152152737424935,-58.37323576668262,105.78358637851888
2015-05-15,1,38.63447557053531,-46.17298557677266,124.25110108587029
2015-05-16,0,89.40572458217825,0.4362742968430633,177.20055988208782
2015-05-17,0,43.9393981021591,-41.108627754911126,127.71310631360527
2015-05-18,0,16.28868008413037,-69.19183304285933,98.25614076914043
2015-05-19,1,15.035445906993267,-65.3969588634217,101.21312805093957
2015-05-20,0,41.07133044096417,-50.22954160542612,128.84261233252192
2015-05-21,0,28.140288169906924,-54.396277953584274,109.69541812484017
2015-05-22,0,43.28453152334172,-33.52019567994693,134.26668248460575
2015-05-23,0,98.72458651948756,15.873448640488283,175.94147006484525
2015-05-24,0,57.842824722979586,-21.074661511525193,146.8895622129652
2015-05-25,0,34.60316666498227,-49.242896630892965,119.02787265927182
2015-05-26,0,37.50199516855887,-42.72738031827736,127.76672680207366
2015-05-27,0,67.35104332837682,-22.254685069779036,145.6910880977946
2015-05-28,0,57.82164562697808,-27.786650975142198,146.52892542448174
2015-05-29,0,75.89219995303377,-9.448308389554581,167.56883362785607
2015-05-30,0,133.72954506530934,51.28948837940097,220.14974280782357
2015-05-31,0,94.67358262215379,9.757646986813974,180.21403607611688
2015-06-01,0,72.70356486325348,-16.022785586199905,154.9193032272313
2015-06-02,0,76.25231568969183,-10.109690759175283,157.11706450653037
2015-06-03,0,106.12664222379028,20.875946476359623,184.497738356714
2015-06-04,0,96.0058156407593,14.522789243387031,181.79974298002494
2015-06-05,168,112.88872282736843,24.695939900502207,199.4325455146602
2015-06-06,201,168.97465143857988,91.22214293088433,252.22859617918175
2015-06-07,147,127.64705261684628,44.94281451624201,212.74677991459205
2015-06-08,119,102.89297348861592,23.661100621832528,183.08075541056525
2015-06-09,122,103.25320665736012,20.779481292384016,192.19514868551337
2015-06-10,149,129.603941814322,52.153791225064396,218.21373001546942
2015-06-11,111,115.69933944474856,32.332337044098864,200.36667888164652
2015-06-12,95,128.61691625549673,46.78547150254853,208.62440566086747
2015-06-13,237,180.63649808611143,96.3500796276969,261.5987664445298
2015-06-14,110,135.22212875382132,53.103544546148086,215.04441726522975
2015-06-15,104,106.43967148792169,20.635344807484923,192.32991726232527
2015-06-16,61,102.90519395831593,19.032156669210288,182.22551810322696
2015-06-17,40,125.56496398226889,42.941076500089615,208.01935362443976
2015-06-18,114,108.23651497957201,21.823173099214113,197.7759459803498
2015-06-19,129,118.05270606456597,37.49181045322794,207.2480814792383
2015-06-20,111,167.33956309444642,85.85118620331693,246.39930694639276
2015-06-21,146,119.59731422604989,34.16315222750486,205.74645432874217
2015-06-22,57,88.91737566383257,6.223907148497547,174.85164530407337
2015-06-23,19,83.93039109726227,1.2762550317354635,167.62675296774745
2015-06-24,27,105.58615757239713,23.092617047734716,188.8698208606044
2015-06-25,62,87.69489557374345,5.129991825075769,170.63392970943573
2015-06-26,95,97.37178000907706,18.436256445610557,176.66121980936637
2015-06-27,183,146.9155035520768,57.544608373617436,231.12447361718438
2015-06-28,94,99.7902647630224,13.72727300541699,186.5068272958182
2015-06-29,116,70.04390982769456,-10.884282617593936,163.4359604648969
2015-06-30,63,66.25729957920848,-15.218186358013654,151.20149222153069
2015-07-01,147,89.33366830492179,5.059446346575891,173.3402360946946
2015-07-02,101,73.01754410630294,-12.066385564801033,156.84247485917305
2015-07-03,248,84.3648036870704,1.0250816701279055,161.1170413460017
2015-07-04,142,135.61489291583268,51.72882900575699,216.49439559454817
2015-07-05,186,90.17441186160109,6.326444907685944,170.36899978266925
2015-07-06,109,62.03678196794098,-23.847231145196293,144.60278889623456
2015-07-07,228,59.73302779851827,-23.64266335032002,138.13448094842605
2015-07-08,66,84.11443406567945,-0.30028484415596535,165.67320015754268
2015-07-09,182,68.89646460016957,-13.403261395687503,148.4159548905222
2015-07-10,1,81.10579159682176,-0.24790703418092563,164.12475817283465
2015-07-11,64,132.96114276081326,52.176061282521026,217.51015721904412
2015-07-12,118,87.85730112375283,-3.238951480267654,175.70671881224453
2015-07-13,55,59.784936375467986,-25.747139957199774,143.7169969221976
2015-07-14,43,57.281298311276686,-22.54963671539292,144.33946389345545
2015-07-15,95,81.21253804896755,-1.9910295991892202,171.04203552753899
2015-07-16,54,65.31705521869081,-18.68690050304173,150.0181345200547
2015-07-17,85,76.65173728141563,-6.9730868224063975,161.02557553204298
2015-07-18,92,127.47182218532002,44.397111058853795,213.31450151255527
2015-07-19,61,81.21374781864724,-1.2828607012673152,167.15599214364698
2015-07-20,111,51.91370011537493,-33.32160541951608,133.07990435249937
2015-07-21,7,48.15692681971714,-44.257774689647825,132.89206510655137
2015-07-22,4,70.85862138509997,-9.302385831760692,156.75243700720713
2015-07-23,66,53.80581537136372,-34.62467020453705,128.54109900770973
2015-07-24,95,64.10218590972406,-25.502196023519126,146.97498382126258
2015-07-25,190,114.0465490057891,27.483197760845595,198.63627541592456
2015-07-26,60,67.11443977685803,-21.023901032731615,151.35753126880118
2015-07-27,42,37.37552616701036,-48.10001630573694,121.89528966541796
2015-07-28,79,33.44195395439034,-55.01141229519354,124.61639594131597
2015-07-29,109,56.24845360935855,-27.635999286329852,142.80235974488883
2015-07-30,165,39.59473362037052,-41.83899362578347,122.16727658300428
2015-07-31,99,50.58675367211783,-33.36534053247849,130.7913464384034
2015-08-01,233,101.51831256092737,7.590308916870683,183.06561716888393
2015-08-02,16,55.8516979557023,-30.47975580691051,140.95748182526262
2015-08-03,2,27.635467609462744,-56.615713584894046,110.14082625043766
2015-08-04,5,25.453382987531263,-61.34224039824099,115.50150836225947
2015-08-05,22,50.20530848008683,-31.0640362022686,139.29367238524353
2015-08-06,8,35.649512218858504,-41.65142929343302,120.13158824532256
2015-08-07,65,48.84826177264191,-28.586827112918005,133.79911052071324
2015-08-08,157,102.04746166068776,25.65561175940092,183.67391277048216
2015-08-09,65,58.65970009111158,-24.223488066547386,147.22306351491022
2015-08-10,90,32.68340889612125,-55.06717181554858,117.44302107489432
2015-08-11,3,32.653184213799705,-50.37880468961021,118.96242311001626
2015-08-12,5,59.42204195778054,-25.359904786087213,140.9291759085914
2015-08-13,1,46.70500590887973,-35.81311357368622,131.3439300028659
2015-08-14,65,61.52588554639998,-17.41491177959049,150.4256145912013
2015-08-15,235,116.09795742007447,34.63175254697563,196.0079449333266
2015-08-16,76,73.80788829686848,-3.693974040085241,152.27829351714894
2015-08-17,2,48.63557964400511,-26.90273413503807,136.0400786628532
2015-08-18,101,49.10496205188482,-30.873444888311262,133.97676666069063
2015-08-19,162,76.06650066869834,-6.9823989773734665,153.05111262994618
2015-08-20,25,63.24080287097404,-22.729845532337908,145.99124871680917
2015-08-21,4,77.66518520188359,-4.920604896562458,168.2776526731628
2015-08-22,1,131.57391984348894,49.07545456227869,213.52122636954803
2015-08-23,75,88.3815116683492,0.04379986662005375,171.96600506754666
2015-08-24,32,62.10170425112916,-24.792394865491193,144.73908561678545
2015-08-25,76,61.29726772808422,-25.82499901130539,141.63859662163952
2015-08-26,6,86.86135865064094,2.236420688240485,172.9393011446468
2015-08-27,65,72.55987609830257,-9.901241607699307,156.08140694141582
2015-08-28,145,85.47670716293251,5.746294649181657,172.09420062248617
2015-08-29,78,137.89337440285095,58.01488944107821,221.16015746430676
2015-08-30,6,93.26870416185857,9.07558962505923,179.61710308963745
2015-08-31,0,65.65879537154304,-23.107475934440746,143.40857798647508
2015-09-01,126,63.664836944896706,-29.976065294815985,142.8435940783348
2015-09-02,240,88.2133703365113,14.350724855244371,168.07285253571794
2015-09-03,67,73.09769918606955,-12.812861909093028,162.65320001035215
2015-09-04,140,85.4223667712087,4.512557218455021,175.37937505305732
2015-09-05,208,137.48148216514429,51.66067508242034,217.970726406363
2015-09-06,76,92.74030198827268,16.2266748561853,181.03852531048534
2015-09-07,240,65.2528155629717,-18.9828179376933,148.29534857939427
2015-09-08,52,63.610427965014736,-20.46475121468678,149.38824148950667
2015-09-09,111,88.7225636622604,8.717750045833847,176.14055499338644
2015-09-10,176,74.35863754865844,-9.225139553694271,159.60961543479507
2015-09-11,84,87.59329832857644,6.756807810356935,170.1839250997359
2015-09-12,171,140.68570338128092,58.06104027083681,218.91461072165342
2015-09-13,102,97.06220481158783,16.45533491528477,175.39294879061492
2015-09-14,69,70.7351626539551,-14.118865254242579,155.8825882257039
2015-09-15,77,70.2529440956263,-17.852369470936527,155.1001931080935
2015-09-16,174,96.48189299507445,14.119437368055085,190.98898984516575
2015-09-17,69,83.14967637833759,-5.511365064593127,169.74782133546762
2015-09-18,52,97.2918721691878,11.19867534608466,187.47232645027654
2015-09-19,42,151.1325171628151,59.609886076553934,236.2455902369405
2015-09-20,1,108.06795656087515,20.428788019976317,194.09564976664143
2015-09-21,62,82.08667548559063,-2.8255273566030707,166.88822026940488
2015-09-22,88,81.7201396599412,0.7025794162732619,168.19680838609528
2015-09-23,60,107.82540266316147,27.608066638049262,196.92102988898597
2015-09-24,2,94.12886519179658,13.0314645757721,182.76367477259714
2015-09-25,3,107.67303559435535,20.555202550900024,194.5384403909485
2015-09-26,9,160.6970024640612,79.76386521407443,253.67847655365588
2015-09-27,142,116.61995942854166,32.97312405965163,201.21178112390936
2015-09-28,90,89.4669426725803,8.883566935856525,166.66714545928608
2015-09-29,20,87.7994507329142,5.995579870543266,165.81669101125144
2015-09-30,37,112.51646516926911,22.398179838627645,190.79025699093125
2015-10-01,86,97.39054225214586,12.629582452587478,175.65601394721438
2015-10-02,166,109.51322734833865,28.465349356941786,196.8378512302235
2015-10-03,391,161.17406515653192,75.2698269990438,243.56469706921536
2015-10-04,56,115.84258627369744,40.27350984541807,198.56375864887784
2015-10-05,64,87.5859995713045,4.795074535422784,170.942047246855
2015-10-06,35,85.01767527189045,-3.368977457429044,175.02537642880148
2015-10-07,40,109.07724095657267,26.486821502241728,191.69171369575866
2015-10-08,21,93.57174614464567,4.018836436874374,175.98512646614654
2015-10-09,42,105.61981842273477,17.521739903239983,185.94937260596322
2015-10-10,95,157.52959708500865,72.99910943201617,248.08811391587207
2015-10-11,85,112.77985901337215,31.491543719993192,198.3587555361713
2015-10-12,140,85.43709509693798,-1.068011862101635,170.46620337900805
2015-10-13,80,84.10364461334413,3.1613083923754592,169.06089081476634
2015-10-14,91,109.69772534897994,23.685878885917838,186.33832433653194
2015-10-15,65,95.99482313826235,17.991292755338744,174.74232495425272
2015-10-16,166,110.07236401261557,34.42171538536258,196.36667397443404
2015-10-17,137,164.1884472019111,93.320625746527,248.36048496207644
2015-10-18,174,121.76403815680804,41.239755942970774,206.32007828902573
2015-10-19,120,96.8013568161255,11.08587429320342,178.5251408831478
2015-10-20,93,97.83353846125141,13.761650494645453,182.66728264569485
2015-10-21,100,125.70636856699164,37.50447179351085,208.016045892111
2015-10-22,137,114.12151355535315,33.64088165572621,201.03358954333822
2015-10-23,241,130.0831245146747,44.56765353165975,216.82432579079222
2015-10-24,113,185.77854279897258,99.87171071560083,266.32358336652453
2015-10-25,257,144.56245542497052,67.47698495766537,232.69688904630107
2015-10-26,166,120.37718363943297,33.509236427671695,199.21998169676112
2015-10-27,162,121.70413090426985,30.286660586276454,210.7188279712376
2015-10-28,247,149.34718050250123,64.93979784881057,228.4757935643178
2015-10-29,70,136.97723021643088,54.04339229273306,213.4304443738898
2015-10-30,139,151.58007801230178,58.77194938479474,238.48179871535663
2015-10-31,195,205.337974721917,119.56784863257177,282.67022812964905
2015-11-01,206,161.61435215157357,78.29913439172485,241.88520335431537
2015-11-02,268,134.3743514034814,55.796214745419675,218.68925721519105
2015-11-03,59,132.13616504911727,46.14016991768969,213.89026821746256
2015-11-04,99,155.75394159191382,75.63192484907847,241.13386785770896
2015-11-05,63,138.96163339681755,55.3886135636087,219.01755865572258
2015-11-06,77,148.81963786381613,60.69597104940808,228.1333942605372
2015-11-07,232,197.59494780111908,113.50087333877693,280.01707687732755
2015-11-08,157,148.74416078239256,66.59670027413402,227.07977193395925
2015-11-09,107,116.3320476988816,33.75893007385173,197.93867284154416
2015-11-10,57,108.98073830055344,22.048238958622683,190.12114078857564
2015-11-11,95,127.65032179427868,42.27916068819601,210.54073157371317
2015-11-12,86,106.18029757260703,23.96997066876538,189.89613804327513
2015-11-13,102,111.73378271545275,24.44598156436449,195.83097149260882
2015-11-14,184,156.67525064415636,74.37755129436758,244.5776347436391
2015-11-15,138,104.55120926887403,22.841396447618862,185.5429309596151
2015-11-16,106,69.50657605529491,-11.69590571277223,150.76184918493016
2015-11-17,89,60.23186226500214,-28.987126522047426,147.34995882603724
2015-11-18,107,77.74201476440606,-9.389509809222673,159.49464441043926
2015-11-19,78,55.91639539790704,-25.141999548079333,143.83159781555884
2015-11-20,185,61.94184294102261,-21.75053844766704,147.29133278026765
2015-11-21,151,108.18962285519619,21.928691668944307,193.6483030099628
2015-11-22,97,58.19569568457907,-22.71646383980969,143.80232851581883
2015-11-23,76,26.077075082159908,-62.434238801617944,110.93131630243712
2015-11-24,140,20.479391964873173,-54.62512902817264,107.1507275562821
2015-11-25,137,42.3565079579699,-38.752401548924844,125.74599740792893
2015-11-26,84,25.51164350456905,-55.97609111965373,108.54663236448229
2015-11-27,0,37.042133116380896,-50.860352832062496,120.56962906482208
2015-11-28,7,89.21762491614422,4.366711263963231,169.58667075561084
2015-11-29,5,45.46302691065261,-40.93865598839457,130.01765035568698
2015-11-30,22,19.777012427952954,-56.34987264781075,109.9558629671221
2015-12-01,36,20.682104374991397,-65.71021199833218,108.18244986886417
2015-12-02,36,49.00693314338204,-38.293507561994915,130.7734800575646
2015-12-03,38,38.430073220144834,-43.82826785652815,126.70580808931658
2015-12-04,95,55.92731778300042,-28.331129097677923,139.08901374866892
2015-12-05,108,113.65310198809163,32.10290913109723,201.56302828895886
2015-12-06,70,74.92540472357184,-10.056049383843282,159.68078023368665
2015-12-07,78,53.646794586708296,-33.782333236523236,132.04160289204475
2015-12-08,77,58.256629683693774,-30.745641270912312,138.237550957122
2015-12-09,76,89.51514837342901,-1.2544097913916337,168.48761932147963
2015-12-10,59,81.04881366700091,2.2449002969210468,157.00201810988128
2015-12-11,42,99.79873573550327,19.63887997776173,185.35799571303735
2015-12-12,142,157.90285673735082,72.902176380487,245.07419214495653
2015-12-13,116,118.68121018208241,34.050470471046054,205.45434464339633
2015-12-14,57,96.05691237567267,7.109345064563624,181.5094395063441
2015-12-15,167,98.50789684237844,20.3355735839767,190.3860114387528
2015-12-16,154,126.85013959775785,42.13484389917711,204.74981240034407
2015-12-17,139,114.78175792075352,29.42728368549954,191.56396359932288
2015-12-18,192,129.3298356961114,47.280927347620356,212.2901809880632
2015-12-19,295,182.73069614410872,96.73542893424128,270.88127162652245
2015-12-20,311,138.41297786707145,54.31295498668927,217.55398153112128
2015-12-21,251,110.4162215276793,29.92742536431103,195.4323520317176
2015-12-22,377,107.34003270258003,21.729538209540333,190.75612335864093
2015-12-23,410,130.1246270215624,45.77414235511562,207.22611694109585
2015-12-24,161,112.59220070232755,31.70186804392429,201.66939728909352
2015-12-25,0,121.89104082390946,32.62291726461161,206.74026008099017
2015-12-26,212,170.37315683548542,80.91286303025487,252.27458164606432
2015-12-27,106,121.61598456086969,33.085943700291054,202.20478012706067
2015-12-28,100,89.71524212509306,-1.9005059043085002,174.5564458288055
2015-12-29,9,83.35542062667528,-1.2592272879615831,165.91020824361485
2015-12-30,0,103.54739426060505,17.1733982498911,179.73349904738234
2015-12-31,0,84.16831464740658,3.315060117648265,168.04606256119718
2016-01-01,0,92.40459795937204,4.449460363565263,177.413788869639
2016-01-02,3,140.62880908120678,53.147283473409416,225.71945274680078
2016-01-03,0,92.37987156990124,9.68742730940499,177.21428170671044
2016-01-04,0,61.77937139689288,-17.65988742442266,140.60280862724758
2016-01-05,3,57.47906724057203,-27.837410529155523,144.49758622579355
2016-01-06,3,80.44044625217137,-8.661803459061481,163.79067261994066
2016-01-07,0,64.47578618522968,-18.773492503081336,142.33900990791577
2016-01-08,2,76.69264071260422,-10.107474336476605,162.31961258393306
2016-01-09,0,129.37251667835392,42.33270971099628,211.68173842100015
2016-01-10,3,85.95313035974165,9.962133897764186,173.4423447545323
2016-01-11,0,60.44696383219078,-23.765018266483906,142.95202765494994
2016-01-12,103,61.39118322823552,-24.887984009476114,141.35858882623867
2016-01-13,164,89.62970393160528,6.306944694521242,177.56660011512986
2016-01-14,118,78.85680804615399,-2.554975769897828,165.05431927672387
2016-01-15,65,96.06417499617756,16.369319203378208,187.56455499566616
2016-01-16,24,153.4220388772723,71.11238689819628,234.7865676074964
2016-01-17,0,114.26380653680454,31.369073408516044,195.86772636327441
2016-01-18,1,92.50680757717463,9.326589120826217,179.38975900660822
2016-01-19,0,96.60419240966503,10.065651331201382,183.44274329513254
2016-01-20,1,127.32872293137314,47.114321986775614,216.84136667171038
2016-01-21,60,118.31782669420278,30.264292004781478,196.65156130137044
2016-01-22,103,136.52174763304782,53.483351560826314,218.427765415952
2016-01-23,263,194.0854863563659,108.3337337787397,280.7899904891702
2016-01-24,189,154.3338508968984,75.24952681267482,236.81164047914768
2016-01-25,197,131.19228372535508,49.94921474561579,218.04011370555799
2016-01-26,105,133.21422595187684,49.981768288940096,217.1581133598197
2016-01-27,129,161.13706069539643,77.55359561925272,248.7694722780525
2016-01-28,144,148.6534483888542,62.03892034978091,235.04364127825988
2016-01-29,173,162.78248598184751,84.85418221628196,250.66123108098841
2016-01-30,293,215.75012533146582,132.3706557115872,296.84824240425274
2016-01-31,219,170.9724644173599,85.10685719507984,254.15941111535045
2016-02-01,131,142.47461692698243,54.60226367592904,222.71825134442082
2016-02-02,184,138.84022200671052,52.710124747798226,227.77286486413482
2016-02-03,266,160.99239456370213,77.33963845267732,244.06305234924614
2016-02-04,98,142.73555161647346,55.015892102038926,223.1020582988608
2016-02-05,67,151.20001968394328,64.61896564118707,238.87996873733056
2016-02-06,85,198.72019380145792,117.94219893831504,281.7691197595
2016-02-07,78,148.81565057441262,68.7661554631598,233.27399907183505
2016-02-08,71,115.60796474364942,26.57701903066655,193.25947822474072
2016-02-09,113,107.76833172030395,27.446467729952765,187.2304385926477
2016-02-10,138,126.29683312122691,38.998425206633094,208.24780835515546
2016-02-11,98,105.06281272056334,26.48181206531686,189.43007333860936
2016-02-12,96,111.24829443465035,28.80922726731309,202.98563862729605
2016-02-13,190,157.2252338103461,76.09838737510762,240.72282154199118
2016-02-14,105,106.5360202375331,28.77062034439982,194.35306259761106
2016-02-15,25,73.30998790335899,-2.7411720631169616,162.02683338037312
2016-02-16,47,66.21104016275423,-17.772239716635312,150.09362004034426
2016-02-17,63,86.21722031123085,2.0457398238455795,168.25470005366265
2016-02-18,39,67.16168606080383,-19.513986295793437,150.45870293649807
2016-02-19,35,76.17700346145858,-3.2726403782389264,168.3239196394934
2016-02-20,77,125.57353052313837,43.50239870528918,210.59749840800947
2016-02-21,60,78.8212817198542,0.16440773692031807,165.73262533476273
2016-02-22,52,49.96800112643129,-32.11160452224533,132.99994529008555
2016-02-23,51,47.588515049373925,-38.5484736989254,127.088415188821
2016-02-24,37,72.56616049538988,-6.526472754432893,159.83472194587975
2016-02-25,42,58.63570808378837,-26.125468777533527,142.24846527022913
2016-02-26,89,72.82965518970417,-15.172324287065068,158.98073281508556
2016-02-27,217,127.35861915544682,45.60096221479518,209.28924634988462
2016-02-28,197,85.59518167398346,-2.6600880376676495,164.09012222405102
2016-02-29,81,61.49387312744689,-17.65539510687702,142.97211479037617
2016-03-01,58,63.542330624288944,-22.08674178630991,150.97334697223994
2016-03-02,120,92.54439150498416,9.600590486592672,169.58678578133348
2016-03-03,64,82.16450951946277,0.9780350156233925,166.36438196061772
2016-03-04,64,99.37534179235854,17.69451033405989,184.0732680235221
2016-03-05,76,156.33921295953309,71.17839338375036,244.31024772802013
2016-03-06,86,116.39278873096296,35.99950619679649,197.06886833907208
2016-03-07,98,93.46763373055354,16.579725237628377,172.89153307430843
2016-03-08,53,96.04167854066914,6.83604744415174,177.13249814883955
2016-03-09,38,124.92235413860499,37.95805195822964,201.03481676362256
2016-03-10,46,113.79078258467304,34.72025859602183,197.59594389476365
2016-03-11,45,129.6488788959754,45.20618277857731,210.14961714760582
2016-03-12,67,184.70008228738126,97.24521563582863,271.3396359329511
2016-03-13,52,142.33306554174814,53.135904641407286,227.30149249647042
2016-03-14,24,116.54111823606621,32.55134838414748,204.3465534450367
2016-03-15,51,115.87225355568272,36.43499023773346,199.92584664036775
2016-03-16,127,141.21082513327107,57.25069250239963,231.5176497829822
2016-03-17,75,126.32007389978295,39.60700108157546,203.2128099553838
2016-03-18,62,138.28749329448434,49.74865946285201,223.88494430838637
2016-03-19,128,189.403766059873,106.24422645774472,266.43163790217693
2016-03-20,138,143.1446574016599,59.51783095871926,228.38746919464944
2016-03-21,74,113.588596530078,23.986679401799,195.31428592885146
2016-03-22,73,109.3650322099279,21.67934144592182,197.10887436226574
2016-03-23,100,131.4343835439836,37.75863843616478,215.28247079084343
2016-03-24,71,113.62903903504838,28.612817540721803,197.7717934351945
2016-03-25,99,123.09732293530303,41.13907043206201,203.92390939832936
2016-03-26,102,172.1812098155716,83.31947225794828,253.79127441093587
2016-03-27,57,124.3971963380906,47.405015087187856,203.9019014109697
2016-03-28,23,93.85308248585079,11.101790382735887,175.39881678745832
2016-03-29,35,89.1957637442774,3.734953985904882,165.82135702992065
2016-03-30,59,111.39086664711154,26.81554300391956,194.7668502643909
2016-03-31,41,94.26368699823603,6.8835705412816806,178.03091505922214
2016-04-01,68,104.94335098999605,16.86843757246411,190.21352604971517
2016-04-02,84,155.74097625647832,69.95751086453805,234.31559763447476
2016-04-03,42,110.1312328994492,33.88698567909372,195.20249972248607
2016-04-04,95,82.17004289011814,-0.774001944898554,169.68253441324387
2016-04-05,85,80.44350082728505,2.3416125983589837,159.12801313322848
2016-04-06,102,105.848825631043,23.797251447772545,184.90349400666787
2016-04-07,111,92.13677574148241,12.392761202000274,174.8605956654416
2016-04-08,113,106.35741791440516,22.249019656407196,193.91371987324135
2016-04-09,208,160.7399936990606,78.96974003132698,249.95457586563583
2016-04-10,148,118.67624851112133,38.99588794957362,204.66995383243867
2016-04-11,123,94.13992508749394,3.867360151835935,176.98584128094373
2016-04-12,62,95.63746694012451,15.0581904870192,179.39849698786827
2016-04-13,129,123.9907040152765,30.50921929343175,196.13231847992105
2016-04-14,102,112.88091653044616,30.440115207360737,199.05934779376443
2016-04-15,110,129.29613199699583,48.70788749480248,209.64359442608725
